BookingID,CustomerID,DriverID,CabID,BookingDate,PickupLocation,DropoffLocation,TripStart,TripEnd,DistanceKM,Fare,Status
2754,216,26,42,2025-07-04 19:41:56,Market,Mall,2025-07-04 19:51:56,2025-07-04 20:33:56,21.02,272.88,Completed
2755,343,26,42,2025-07-24 03:16:50,University,Market,2025-07-24 03:25:50,,16.67,203.85,Ongoing
2756,93,7,43,2025-09-30 14:56:05,Airport,Office,2025-09-30 15:09:05,2025-09-30 15:52:05,21.98,305.87,Completed
2757,233,20,56,2025-04-19 23:05:30,Airport,Market,2025-04-19 23:30:30,2025-04-20 00:07:30,18.6,239.62,Completed
2758,206,31,27,2025-04-13 13:04:37,Hotel,Mall,2025-04-13 13:22:37,2025-04-13 13:40:37,9.36,118.02,Completed
2759,172,8,45,2025-07-01 00:04:00,Office,Airport,2025-07-01 00:19:00,2025-07-01 00:52:00,16.86,209.34,Completed
2760,288,34,9,2025-05-09 20:00:18,Airport,Hotel,2025-05-09 20:11:18,2025-05-09 20:36:18,12.51,166.45,Completed
2761,320,12,58,2025-05-28 21:58:05,Hotel,Mall,2025-05-28 22:24:05,2025-05-28 22:53:05,14.87,151.21,Completed
2762,187,23,28,2025-09-20 15:28:42,Market,Station,2025-09-20 15:38:42,2025-09-20 15:47:42,4.61,56.35,Completed
2763,285,11,34,2025-07-17 18:19:34,Station,Market,2025-07-17 18:43:34,2025-07-17 19:27:34,22.05,232.06,Completed
2764,101,9,31,2025-06-25 11:14:33,University,Market,2025-06-25 11:36:33,2025-06-25 12:11:33,17.53,207.69,Completed
2765,263,21,22,2025-08-11 03:58:42,Hotel,Airport,2025-08-11 04:27:42,2025-08-11 04:53:42,13.03,194.68,Completed
2766,370,10,8,2025-09-20 02:12:43,Airport,Market,2025-09-20 02:30:43,,14.46,160.43,Cancelled
2767,475,10,8,2025-07-03 07:53:42,University,Market,2025-07-03 08:16:42,2025-07-03 08:54:42,19.21,193.09,Completed
2768,477,41,34,2025-09-19 07:48:50,Station,Airport,2025-09-19 08:03:50,2025-09-19 08:18:50,7.92,88.44,Completed
2769,290,41,34,2025-04-28 00:48:35,Hotel,University,2025-04-28 01:06:35,2025-04-28 01:34:35,14.36,206.65,Completed
2770,123,3,36,2025-09-16 11:56:18,Hotel,Airport,2025-09-16 12:24:18,,8.91,101.2,Ongoing
2771,474,36,14,2025-08-27 19:02:59,Office,Station,2025-08-27 19:18:59,2025-08-27 19:23:59,2.89,42.57,Completed
2772,414,1,47,2025-09-12 15:02:07,Market,Mall,2025-09-12 15:25:07,2025-09-12 16:12:07,23.93,270.56,Completed
2773,404,41,34,2025-04-13 02:32:44,Mall,Office,2025-04-13 02:44:44,,8.32,106.93,Cancelled
2774,184,33,5,2025-08-26 04:06:06,Hotel,Office,2025-08-26 04:35:06,2025-08-26 05:17:06,21.04,262.27,Completed
2775,206,29,7,2025-05-02 13:40:20,Market,Airport,2025-05-02 14:03:20,2025-05-02 14:08:20,2.62,37.73,Completed
2776,30,27,19,2025-09-23 04:40:11,Office,University,2025-09-23 04:50:11,2025-09-23 05:06:11,8.45,84.64,Completed
2777,454,43,14,2025-09-15 03:41:28,Mall,Hotel,2025-09-15 03:51:28,2025-09-15 04:02:28,5.85,84.34,Completed
2778,208,48,60,2025-06-05 20:48:37,University,Market,2025-06-05 20:57:37,,3.03,34.27,Cancelled
2779,88,4,34,2025-08-31 15:17:26,Mall,Office,2025-08-31 15:28:26,2025-08-31 15:40:26,6.22,62.37,Completed
2780,144,16,11,2025-06-27 04:20:18,Mall,University,2025-06-27 04:45:18,,12.39,152.76,Cancelled
2781,165,48,60,2025-07-25 13:09:02,University,Hotel,2025-07-25 13:28:02,2025-07-25 13:33:02,2.7,32.35,Completed
2782,400,44,5,2025-08-29 22:53:58,Station,University,2025-08-29 22:58:58,2025-08-29 23:43:58,22.71,311.49,Completed
2783,72,35,39,2025-09-15 16:49:48,Office,Station,2025-09-15 17:08:48,,6.14,64.23,Cancelled
2784,392,35,39,2025-04-19 17:39:07,Hotel,Office,2025-04-19 17:54:07,2025-04-19 18:01:07,3.82,55.6,Completed
2785,45,21,22,2025-05-14 05:08:17,Office,Airport,2025-05-14 05:13:17,,9.93,133.0,Cancelled
2786,16,49,12,2025-09-12 08:28:56,Market,University,2025-09-12 08:37:56,2025-09-12 08:53:56,8.46,108.68,Completed
2787,60,12,58,2025-06-04 15:35:22,Mall,University,2025-06-04 15:46:22,2025-06-04 16:17:22,15.52,180.48,Completed
2788,435,16,11,2025-05-13 00:13:01,Office,University,2025-05-13 00:28:01,2025-05-13 00:48:01,10.04,127.61,Completed
2789,313,3,36,2025-09-28 16:10:02,Station,Market,2025-09-28 16:23:02,2025-09-28 16:54:02,15.86,175.92,Completed
2790,217,12,58,2025-06-24 03:21:34,Hotel,Airport,2025-06-24 03:26:34,,7.8,90.89,Cancelled
2791,105,40,3,2025-09-22 16:07:05,Hotel,Market,2025-09-22 16:21:05,2025-09-22 16:54:05,16.92,197.15,Completed
2792,431,41,34,2025-09-18 21:22:17,Mall,Market,2025-09-18 21:30:17,2025-09-18 22:07:17,18.8,229.7,Completed
2793,348,6,34,2025-05-22 23:41:50,Hotel,University,2025-05-23 00:04:50,2025-05-23 00:11:50,3.52,46.36,Completed
2794,1,26,42,2025-08-23 17:42:31,Office,University,2025-08-23 18:10:31,,9.11,92.96,Cancelled
2795,14,16,11,2025-06-28 18:36:40,Market,Hotel,2025-06-28 18:45:40,,11.35,166.16,Ongoing
2796,145,32,35,2025-06-05 01:54:25,University,Office,2025-06-05 02:15:25,2025-06-05 03:01:25,23.38,336.26,Completed
2797,36,20,56,2025-08-29 21:23:10,Airport,Mall,2025-08-29 21:42:10,2025-08-29 22:27:10,22.57,301.15,Completed
2798,122,21,22,2025-06-07 09:30:56,Market,Station,2025-06-07 09:51:56,,8.59,123.76,Ongoing
2799,368,11,34,2025-07-09 02:38:32,Market,Airport,2025-07-09 02:56:32,2025-07-09 03:25:32,14.6,206.19,Completed
2800,8,23,28,2025-08-20 16:04:29,Hotel,Market,2025-08-20 16:33:29,2025-08-20 16:40:29,3.98,55.47,Completed
2801,472,31,27,2025-08-18 13:38:52,Office,University,2025-08-18 13:48:52,,16.13,195.95,Cancelled
2802,194,47,58,2025-09-22 22:41:34,Market,Airport,2025-09-22 22:47:34,2025-09-22 23:01:34,7.0,80.31,Completed
2803,120,9,31,2025-06-27 15:09:25,Market,University,2025-06-27 15:30:25,2025-06-27 15:55:25,12.59,130.85,Completed
2804,59,6,34,2025-08-11 23:40:41,Market,Hotel,2025-08-12 00:00:41,2025-08-12 00:08:41,4.46,65.74,Completed
2805,148,4,34,2025-04-10 09:30:11,University,Station,2025-04-10 09:52:11,2025-04-10 10:25:11,16.79,204.01,Completed
2806,28,50,2,2025-08-05 12:45:54,Station,Market,2025-08-05 13:07:54,2025-08-05 13:13:54,3.07,38.65,Completed
2807,108,43,14,2025-07-02 03:22:02,Airport,Mall,2025-07-02 03:45:02,2025-07-02 04:11:02,13.36,135.64,Completed
2808,402,3,36,2025-05-06 12:21:58,Mall,Station,2025-05-06 12:30:58,,22.46,327.67,Cancelled
2809,450,23,28,2025-08-14 01:33:56,Station,University,2025-08-14 01:59:56,2025-08-14 02:46:56,23.68,287.57,Completed
2810,352,5,31,2025-06-13 20:08:01,Station,University,2025-06-13 20:25:01,2025-06-13 21:05:01,20.25,260.3,Completed
2811,146,15,54,2025-04-15 03:55:08,Hotel,Mall,2025-04-15 04:22:08,2025-04-15 04:49:08,13.69,175.38,Completed
2812,385,44,5,2025-04-10 21:52:12,Market,University,2025-04-10 22:00:12,,15.05,211.14,Cancelled
2813,239,48,60,2025-07-17 02:19:02,Hotel,University,2025-07-17 02:33:02,2025-07-17 03:11:02,19.41,243.67,Completed
2814,286,47,58,2025-06-20 10:14:59,Office,University,2025-06-20 10:37:59,,8.59,96.49,Ongoing
2815,53,16,11,2025-06-02 21:53:42,Airport,Hotel,2025-06-02 22:01:42,2025-06-02 22:35:42,17.08,234.54,Completed
2816,24,18,9,2025-07-01 10:47:59,Market,Mall,2025-07-01 11:00:59,2025-07-01 11:31:59,15.89,230.6,Completed
2817,37,46,11,2025-06-04 14:04:27,Mall,Market,2025-06-04 14:12:27,,3.54,52.28,Cancelled
2818,409,40,3,2025-09-17 16:27:29,Office,Airport,2025-09-17 16:45:29,2025-09-17 17:05:29,10.12,149.17,Completed
2819,29,32,35,2025-09-28 12:24:22,Market,Hotel,2025-09-28 12:47:22,,12.43,151.35,Cancelled
2820,476,48,60,2025-06-27 05:53:41,Station,Hotel,2025-06-27 06:13:41,,14.77,189.55,Cancelled
2821,198,42,14,2025-04-21 00:26:16,Hotel,Office,2025-04-21 00:49:16,,1.64,23.69,Cancelled
2822,134,50,2,2025-08-06 12:31:05,Hotel,Station,2025-08-06 12:57:05,,1.7,22.37,Cancelled
2823,412,19,17,2025-09-03 06:54:13,Market,Mall,2025-09-03 07:06:13,2025-09-03 07:49:13,21.96,318.48,Completed
2824,71,33,5,2025-07-15 02:48:04,Mall,Market,2025-07-15 03:04:04,,11.57,131.72,Cancelled
2825,498,2,14,2025-08-29 04:44:26,University,Hotel,2025-08-29 05:07:26,2025-08-29 05:31:26,12.49,125.41,Completed
2826,476,15,54,2025-05-23 00:55:10,Hotel,Market,2025-05-23 01:18:10,,11.21,138.15,Cancelled
2827,412,18,9,2025-08-19 00:47:29,Market,Station,2025-08-19 01:10:29,2025-08-19 01:55:29,22.95,241.92,Completed
2828,397,21,22,2025-04-16 12:42:19,Airport,Hotel,2025-04-16 13:09:19,2025-04-16 13:22:19,6.63,91.81,Completed
2829,438,32,35,2025-06-23 10:10:05,Office,Airport,2025-06-23 10:20:05,2025-06-23 10:26:05,3.26,39.63,Completed
2830,87,5,31,2025-07-28 18:20:39,Mall,Airport,2025-07-28 18:45:39,2025-07-28 19:03:39,9.31,133.62,Completed
2831,17,42,14,2025-10-07 14:34:01,Market,Mall,2025-10-07 14:58:01,,9.57,138.6,Ongoing
2832,410,31,27,2025-09-30 03:16:14,Station,University,2025-09-30 03:33:14,2025-09-30 03:54:14,10.79,116.04,Completed
2833,373,25,53,2025-09-05 08:27:16,University,Office,2025-09-05 08:45:16,2025-09-05 09:02:16,8.67,127.27,Completed
2834,209,24,34,2025-05-24 09:07:18,Airport,Market,2025-05-24 09:37:18,,6.85,99.36,Cancelled
2835,450,44,5,2025-09-14 21:08:23,Airport,Market,2025-09-14 21:33:23,2025-09-14 22:03:23,15.33,163.85,Completed
2836,276,32,35,2025-05-18 18:10:59,Office,Hotel,2025-05-18 18:33:59,2025-05-18 18:55:59,11.45,130.1,Completed
2837,357,11,34,2025-06-10 02:19:51,Mall,Hotel,2025-06-10 02:35:51,,10.16,148.14,Ongoing
2838,150,26,42,2025-04-22 23:37:51,Hotel,University,2025-04-23 00:02:51,,11.54,124.35,Cancelled
2839,59,14,30,2025-08-19 00:45:49,University,Office,2025-08-19 01:04:49,2025-08-19 01:21:49,8.5,88.38,Completed
2840,262,33,5,2025-05-16 22:36:14,Hotel,Airport,2025-05-16 22:50:14,,13.25,171.79,Cancelled
2841,220,50,2,2025-05-16 14:11:27,Market,Airport,2025-05-16 14:24:27,,24.51,325.46,Cancelled
2842,119,42,14,2025-04-19 12:59:31,Hotel,Market,2025-04-19 13:24:31,2025-04-19 13:51:31,13.74,173.89,Completed
2843,269,34,9,2025-09-06 05:54:30,Mall,Airport,2025-09-06 06:10:30,,9.08,95.88,Cancelled
2844,123,43,14,2025-07-13 08:45:09,Mall,Market,2025-07-13 09:01:09,2025-07-13 09:06:09,2.52,28.92,Completed
2845,432,13,17,2025-09-21 14:26:01,University,Mall,2025-09-21 14:56:01,2025-09-21 15:05:01,4.67,48.78,Completed
2846,145,40,3,2025-08-18 01:39:42,Station,Market,2025-08-18 02:09:42,2025-08-18 02:36:42,13.71,149.64,Completed
2847,431,20,56,2025-08-23 02:39:02,Market,Office,2025-08-23 02:50:02,2025-08-23 03:06:02,8.36,89.61,Completed
2848,76,46,11,2025-08-03 09:15:41,Office,Airport,2025-08-03 09:40:41,2025-08-03 10:15:41,17.85,253.52,Completed
2849,499,20,56,2025-06-19 00:16:15,Station,Market,2025-06-19 00:37:15,,20.53,235.72,Cancelled
2850,464,35,39,2025-05-31 01:11:32,Hotel,Office,2025-05-31 01:16:32,2025-05-31 01:53:32,18.67,226.03,Completed
2851,230,42,14,2025-09-18 07:39:49,University,Airport,2025-09-18 08:06:49,,20.31,235.62,Ongoing
2852,119,41,34,2025-08-16 05:22:59,Office,Hotel,2025-08-16 05:32:59,,5.48,74.15,Ongoing
2853,357,17,40,2025-04-27 09:00:04,Mall,Airport,2025-04-27 09:12:04,,12.85,142.54,Cancelled
2854,45,34,9,2025-08-15 17:15:23,Airport,Mall,2025-08-15 17:37:23,2025-08-15 17:47:23,5.22,54.51,Completed
2855,452,28,54,2025-06-17 21:20:33,Station,Market,2025-06-17 21:42:33,2025-06-17 22:02:33,10.27,119.93,Completed
2856,488,50,2,2025-06-21 16:45:42,University,Airport,2025-06-21 16:56:42,2025-06-21 17:28:42,16.17,171.29,Completed
2857,115,8,45,2025-07-30 10:26:36,Office,Airport,2025-07-30 10:46:36,2025-07-30 11:12:36,13.25,198.18,Completed
2858,484,2,14,2025-08-28 10:30:12,Station,Mall,2025-08-28 10:38:12,2025-08-28 11:11:12,16.65,175.13,Completed
2859,312,49,12,2025-04-30 08:51:27,University,Mall,2025-04-30 09:00:27,,14.03,161.16,Ongoing
2860,490,16,11,2025-09-20 13:12:32,Office,University,2025-09-20 13:40:32,2025-09-20 14:14:32,17.38,228.54,Completed
2861,496,45,47,2025-08-08 13:22:32,Station,Airport,2025-08-08 13:47:32,,3.64,45.79,Cancelled
2862,201,35,39,2025-09-27 16:22:58,Airport,Station,2025-09-27 16:41:58,2025-09-27 17:24:58,21.9,240.11,Completed
2863,74,24,34,2025-08-20 21:50:18,Mall,Hotel,2025-08-20 21:57:18,,13.1,154.36,Ongoing
2864,125,39,58,2025-09-03 12:05:56,Market,Office,2025-09-03 12:35:56,,15.49,230.71,Ongoing
2865,77,44,5,2025-08-16 06:41:03,Market,Office,2025-08-16 06:54:03,,16.56,169.39,Ongoing
2866,315,6,34,2025-09-29 00:11:20,Office,Hotel,2025-09-29 00:29:20,2025-09-29 01:06:20,18.96,244.16,Completed
2867,68,16,11,2025-07-11 01:04:42,University,Market,2025-07-11 01:32:42,,14.66,216.38,Cancelled
2868,122,2,14,2025-07-18 22:02:41,University,Office,2025-07-18 22:22:41,2025-07-18 22:38:41,8.32,90.56,Completed
2869,486,50,2,2025-10-08 03:41:30,Market,Mall,2025-10-08 04:09:30,,16.66,199.41,Cancelled
2870,343,40,3,2025-08-04 16:05:48,Office,Hotel,2025-08-04 16:22:48,2025-08-04 16:30:48,4.06,59.44,Completed
2871,63,14,30,2025-06-23 13:58:40,Hotel,Mall,2025-06-23 14:11:40,2025-06-23 14:49:40,19.02,257.73,Completed
2872,83,50,2,2025-07-21 03:59:50,Station,Airport,2025-07-21 04:13:50,2025-07-21 04:24:50,5.51,59.84,Completed
2873,272,23,28,2025-09-25 23:57:12,Market,Hotel,2025-09-26 00:25:12,2025-09-26 00:52:12,13.82,160.75,Completed
2874,191,16,11,2025-05-24 13:48:22,Hotel,Mall,2025-05-24 13:54:22,,11.24,119.73,Ongoing
2875,434,50,2,2025-09-14 09:45:49,Station,Mall,2025-09-14 09:59:49,2025-09-14 10:47:49,24.06,346.62,Completed
2876,424,38,56,2025-07-08 10:56:27,Mall,Market,2025-07-08 11:26:27,,16.04,193.12,Cancelled
2877,77,47,58,2025-09-11 19:28:38,Mall,University,2025-09-11 19:54:38,2025-09-11 20:14:38,10.29,153.72,Completed
2878,73,8,45,2025-09-09 15:48:09,University,Hotel,2025-09-09 15:55:09,2025-09-09 16:09:09,7.48,106.22,Completed
2879,258,11,34,2025-05-27 16:00:31,Hotel,Office,2025-05-27 16:10:31,,1.12,11.51,Cancelled
2880,215,25,53,2025-06-03 14:26:17,Mall,Office,2025-06-03 14:33:17,2025-06-03 14:37:17,2.02,23.94,Completed
2881,63,8,45,2025-07-01 00:30:01,Hotel,University,2025-07-01 00:49:01,2025-07-01 01:24:01,17.82,183.82,Completed
2882,10,46,11,2025-05-15 08:15:16,Airport,Market,2025-05-15 08:22:16,2025-05-15 08:47:16,12.79,178.65,Completed
2883,75,31,27,2025-08-10 15:54:07,Market,Station,2025-08-10 16:22:07,2025-08-10 17:10:07,24.24,266.41,Completed
2884,464,38,56,2025-05-10 10:35:49,Hotel,Mall,2025-05-10 11:01:49,,9.15,106.66,Ongoing
2885,144,28,54,2025-05-21 12:10:32,University,Hotel,2025-05-21 12:25:32,2025-05-21 13:12:32,23.6,287.39,Completed
2886,207,25,53,2025-06-24 19:52:19,Station,Office,2025-06-24 20:05:19,,21.08,254.81,Cancelled
2887,390,50,2,2025-04-14 09:34:52,Airport,Hotel,2025-04-14 10:03:52,,4.91,66.78,Cancelled
2888,129,30,50,2025-08-11 07:49:17,Office,Market,2025-08-11 08:01:17,2025-08-11 08:32:17,15.68,208.01,Completed
2889,343,48,60,2025-07-23 13:38:40,Airport,Hotel,2025-07-23 13:49:40,2025-07-23 14:35:40,23.1,246.97,Completed
2890,154,17,40,2025-04-15 08:23:47,Airport,Office,2025-04-15 08:32:47,,5.54,80.73,Cancelled
2891,181,35,39,2025-04-30 12:01:14,Hotel,Market,2025-04-30 12:31:14,2025-04-30 12:42:14,5.74,81.81,Completed
2892,361,15,54,2025-07-06 03:51:34,Hotel,Mall,2025-07-06 03:59:34,,5.05,68.49,Cancelled
2893,494,29,7,2025-05-12 14:01:32,Hotel,University,2025-05-12 14:14:32,,10.23,128.23,Ongoing
2894,387,48,60,2025-05-04 00:31:19,University,Station,2025-05-04 00:57:19,2025-05-04 01:11:19,7.05,74.44,Completed
2895,187,36,14,2025-07-02 10:04:32,University,Mall,2025-07-02 10:15:32,,19.97,296.57,Ongoing
2896,3,35,39,2025-04-23 02:08:48,Office,Hotel,2025-04-23 02:15:48,2025-04-23 02:22:48,3.56,41.19,Completed
2897,254,20,56,2025-05-28 09:02:56,Mall,University,2025-05-28 09:27:56,2025-05-28 10:01:56,17.13,254.89,Completed
2898,14,34,9,2025-08-22 05:18:55,Airport,Hotel,2025-08-22 05:26:55,2025-08-22 05:29:55,1.77,20.89,Completed
2899,146,1,47,2025-05-22 11:47:19,Mall,Market,2025-05-22 12:09:19,,13.89,188.29,Cancelled
2900,465,11,34,2025-09-14 07:12:22,Hotel,Mall,2025-09-14 07:28:22,2025-09-14 07:56:22,14.17,149.29,Completed
2901,206,8,45,2025-08-13 13:23:09,University,Airport,2025-08-13 13:37:09,2025-08-13 13:40:09,1.58,16.15,Completed
2902,148,11,34,2025-05-07 01:40:25,Market,University,2025-05-07 01:53:25,2025-05-07 01:58:25,2.85,38.02,Completed
2903,194,4,34,2025-09-04 11:27:36,Station,Office,2025-09-04 11:54:36,2025-09-04 12:14:36,10.18,116.81,Completed
2904,43,22,55,2025-09-22 09:03:06,Market,Office,2025-09-22 09:09:06,,24.67,365.88,Cancelled
2905,409,34,9,2025-07-17 10:31:36,Airport,Market,2025-07-17 10:54:36,2025-07-17 11:01:36,3.99,48.61,Completed
2906,323,33,5,2025-04-22 19:22:01,Airport,Hotel,2025-04-22 19:44:01,2025-04-22 20:15:01,15.55,166.21,Completed
2907,51,14,30,2025-04-30 09:23:51,Station,Mall,2025-04-30 09:41:51,2025-04-30 10:10:51,14.72,181.79,Completed
2908,238,19,17,2025-04-18 00:55:45,Station,Market,2025-04-18 01:15:45,2025-04-18 01:40:45,12.92,130.52,Completed
2909,275,45,47,2025-07-04 03:11:42,Office,Airport,2025-07-04 03:37:42,2025-07-04 04:19:42,21.23,270.41,Completed
2910,175,50,2,2025-08-18 07:09:03,University,Airport,2025-08-18 07:16:03,,8.16,107.5,Cancelled
2911,5,42,14,2025-08-17 10:48:04,Office,Airport,2025-08-17 10:55:04,2025-08-17 11:35:04,20.15,211.88,Completed
2912,13,18,9,2025-04-30 14:56:04,Market,Office,2025-04-30 15:12:04,2025-04-30 15:36:04,12.1,174.61,Completed
2913,190,23,28,2025-08-27 17:22:48,Office,Market,2025-08-27 17:33:48,2025-08-27 17:37:48,2.24,28.64,Completed
2914,84,24,34,2025-08-23 06:50:43,Office,Airport,2025-08-23 07:12:43,2025-08-23 08:00:43,24.0,339.32,Completed
2915,408,35,39,2025-07-02 00:56:47,Office,Airport,2025-07-02 01:22:47,2025-07-02 01:52:47,15.11,190.83,Completed
2916,307,31,27,2025-08-17 23:02:50,Mall,Hotel,2025-08-17 23:07:50,,18.45,206.28,Cancelled
2917,277,21,22,2025-05-16 21:23:24,Market,Station,2025-05-16 21:34:24,2025-05-16 22:13:24,19.67,243.88,Completed
2918,439,44,5,2025-06-06 00:02:55,Mall,Airport,2025-06-06 00:18:55,2025-06-06 00:39:55,10.59,125.35,Completed
2919,216,19,17,2025-06-21 08:36:18,Mall,Office,2025-06-21 08:41:18,2025-06-21 09:07:18,13.4,134.74,Completed
2920,388,1,47,2025-06-04 11:13:11,Station,Office,2025-06-04 11:34:11,2025-06-04 11:59:11,12.7,144.13,Completed
2921,361,21,22,2025-07-15 01:08:43,Office,Market,2025-07-15 01:29:43,2025-07-15 01:54:43,12.88,132.54,Completed
2922,496,19,17,2025-08-12 09:48:37,Airport,University,2025-08-12 10:17:37,2025-08-12 10:51:37,17.26,251.79,Completed
2923,425,3,36,2025-06-03 03:02:39,University,Hotel,2025-06-03 03:25:39,2025-06-03 03:49:39,12.3,125.86,Completed
2924,441,5,31,2025-09-25 17:05:32,Mall,Office,2025-09-25 17:15:32,,13.99,162.2,Cancelled
2925,407,33,5,2025-09-09 02:02:03,Market,Station,2025-09-09 02:22:03,,22.96,318.22,Cancelled
2926,12,9,31,2025-08-30 19:30:04,Station,Mall,2025-08-30 19:42:04,,4.35,63.54,Cancelled
2927,446,46,11,2025-08-01 22:13:01,Mall,University,2025-08-01 22:30:01,2025-08-01 22:41:01,5.61,82.98,Completed
2928,296,5,31,2025-04-15 13:55:28,University,Station,2025-04-15 14:04:28,,23.28,288.13,Cancelled
2929,308,10,8,2025-05-12 10:47:29,Market,Airport,2025-05-12 11:08:29,,7.69,78.43,Ongoing
2930,314,49,12,2025-04-28 09:38:16,Market,Office,2025-04-28 09:52:16,,14.59,209.41,Ongoing
2931,151,7,43,2025-09-04 16:39:40,Office,Market,2025-09-04 16:51:40,2025-09-04 17:40:40,24.85,334.54,Completed
2932,177,38,56,2025-06-17 10:33:54,Office,Hotel,2025-06-17 10:58:54,2025-06-17 11:47:54,24.66,369.67,Completed
2933,191,38,56,2025-09-15 13:28:40,Airport,University,2025-09-15 13:52:40,2025-09-15 14:01:40,4.89,56.95,Completed
2934,86,29,7,2025-08-27 06:43:08,Hotel,Office,2025-08-27 07:07:08,2025-08-27 07:30:08,11.94,150.72,Completed
2935,342,50,2,2025-05-24 18:24:45,Market,Office,2025-05-24 18:54:45,2025-05-24 19:00:45,3.24,44.63,Completed
2936,368,48,60,2025-04-26 14:10:02,Office,Hotel,2025-04-26 14:18:02,2025-04-26 14:34:02,8.3,90.07,Completed
2937,94,18,9,2025-04-17 02:49:33,Station,Office,2025-04-17 03:17:33,2025-04-17 03:52:33,17.66,260.46,Completed
2938,201,18,9,2025-04-28 03:37:48,Mall,Office,2025-04-28 03:55:48,2025-04-28 04:18:48,11.82,134.77,Completed
2939,261,37,50,2025-05-07 13:36:35,Market,Office,2025-05-07 13:46:35,2025-05-07 13:56:35,5.03,52.15,Completed
2940,374,28,54,2025-06-24 10:02:46,University,Market,2025-06-24 10:22:46,2025-06-24 10:38:46,8.17,101.73,Completed
2941,336,46,11,2025-09-28 23:42:47,Office,University,2025-09-28 23:48:47,2025-09-29 00:09:47,10.88,121.69,Completed
2942,172,14,30,2025-08-05 06:32:59,Office,Mall,2025-08-05 06:43:59,2025-08-05 06:52:59,4.53,60.18,Completed
2943,249,1,47,2025-06-17 05:36:12,Airport,University,2025-06-17 05:57:12,2025-06-17 06:00:12,1.69,17.84,Completed
2944,92,31,27,2025-04-20 01:25:37,Hotel,Station,2025-04-20 01:37:37,2025-04-20 02:00:37,11.62,168.14,Completed
2945,456,34,9,2025-07-24 00:16:03,Station,University,2025-07-24 00:27:03,,3.47,47.73,Cancelled
2946,167,49,12,2025-05-15 10:53:07,Station,Mall,2025-05-15 11:00:07,2025-05-15 11:27:07,13.85,186.08,Completed
2947,323,46,11,2025-08-13 14:09:46,Station,University,2025-08-13 14:20:46,,8.04,95.33,Cancelled
2948,481,12,58,2025-06-07 13:39:45,Hotel,Station,2025-06-07 13:51:45,2025-06-07 14:16:45,12.61,167.69,Completed
2949,427,11,34,2025-09-11 14:13:50,Airport,Station,2025-09-11 14:31:50,2025-09-11 15:09:50,19.13,207.72,Completed
2950,279,18,9,2025-06-06 02:08:21,Office,Market,2025-06-06 02:17:21,2025-06-06 02:43:21,13.32,176.76,Completed
2951,390,32,35,2025-04-23 05:19:33,Station,Hotel,2025-04-23 05:25:33,,10.8,118.33,Cancelled
2952,52,5,31,2025-06-22 04:58:41,Mall,Station,2025-06-22 05:11:41,,8.09,117.74,Cancelled
2953,198,46,11,2025-04-28 20:57:28,Station,Mall,2025-04-28 21:18:28,2025-04-28 21:40:28,11.33,114.99,Completed
2954,437,21,22,2025-08-21 09:26:31,Office,University,2025-08-21 09:39:31,2025-08-21 09:48:31,4.61,60.51,Completed
2955,294,22,55,2025-07-29 06:10:18,Mall,Market,2025-07-29 06:31:18,,20.13,261.31,Cancelled
2956,479,49,12,2025-09-04 06:26:34,Mall,Station,2025-09-04 06:49:34,2025-09-04 07:27:34,19.33,244.25,Completed
2957,209,50,2,2025-04-13 18:44:41,Market,University,2025-04-13 19:11:41,2025-04-13 19:46:41,17.72,192.7,Completed
2958,87,8,45,2025-07-22 08:58:39,Office,Market,2025-07-22 09:27:39,,3.4,44.39,Cancelled
2959,72,2,14,2025-07-28 18:47:46,Airport,Market,2025-07-28 19:04:46,2025-07-28 19:47:46,21.95,311.14,Completed
2960,315,15,54,2025-08-12 22:47:42,Station,University,2025-08-12 23:12:42,2025-08-12 23:27:42,7.84,92.74,Completed
2961,337,19,17,2025-09-08 02:32:34,Station,Office,2025-09-08 03:02:34,2025-09-08 03:16:34,7.09,105.27,Completed
2962,363,50,2,2025-04-15 10:41:12,Hotel,Mall,2025-04-15 10:50:12,,19.3,196.8,Cancelled
2963,64,29,7,2025-05-07 07:18:44,Market,Station,2025-05-07 07:33:44,,3.34,41.65,Cancelled
2964,356,39,58,2025-07-14 15:44:12,Mall,Airport,2025-07-14 15:57:12,2025-07-14 16:07:12,5.14,59.96,Completed
