TripID,BookingID,StartTime,EndTime,DistanceKM,Fare,PaymentMethod,SurgeMultiplier,Stops,GPSRoute
2768,2768,2025-09-19 08:03:50,2025-09-19 08:18:50,7.92,88.44,Wallet,1.42,3,
2769,2769,2025-04-28 01:06:35,2025-04-28 01:34:35,14.36,206.65,Wallet,1.21,1,
2771,2771,2025-08-27 19:18:59,2025-08-27 19:23:59,2.89,42.57,Wallet,1.43,1,
2772,2772,2025-09-12 15:25:07,2025-09-12 16:12:07,23.93,270.56,Card,1.32,3,
2774,2774,2025-08-26 04:35:06,2025-08-26 05:17:06,21.04,262.27,Wallet,1.13,3,
2775,2775,2025-05-02 14:03:20,2025-05-02 14:08:20,2.62,37.73,Card,1.02,1,
2776,2776,2025-09-23 04:50:11,2025-09-23 05:06:11,8.45,84.64,Cash,1.28,0,
2777,2777,2025-09-15 03:51:28,2025-09-15 04:02:28,5.85,84.34,Card,1.47,1,
2779,2779,2025-08-31 15:28:26,2025-08-31 15:40:26,6.22,62.37,Card,1.35,2,
2781,2781,2025-07-25 13:28:02,2025-07-25 13:33:02,2.7,32.35,Wallet,1.29,3,
2782,2782,2025-08-29 22:58:58,2025-08-29 23:43:58,22.71,311.49,Cash,1.26,2,
2784,2784,2025-04-19 17:54:07,2025-04-19 18:01:07,3.82,55.6,Wallet,1.47,2,
2786,2786,2025-09-12 08:37:56,2025-09-12 08:53:56,8.46,108.68,Card,1.22,2,
2787,2787,2025-06-04 15:46:22,2025-06-04 16:17:22,15.52,180.48,Wallet,1.1,1,
2788,2788,2025-05-13 00:28:01,2025-05-13 00:48:01,10.04,127.61,Card,1.07,2,
2789,2789,2025-09-28 16:23:02,2025-09-28 16:54:02,15.86,175.92,Card,1.33,3,
2791,2791,2025-09-22 16:21:05,2025-09-22 16:54:05,16.92,197.15,Card,1.48,0,
2792,2792,2025-09-18 21:30:17,2025-09-18 22:07:17,18.8,229.7,Cash,1.17,1,
2793,2793,2025-05-23 00:04:50,2025-05-23 00:11:50,3.52,46.36,Card,1.22,0,
2796,2796,2025-06-05 02:15:25,2025-06-05 03:01:25,23.38,336.26,Cash,1.17,3,
2797,2797,2025-08-29 21:42:10,2025-08-29 22:27:10,22.57,301.15,Cash,1.27,1,
2799,2799,2025-07-09 02:56:32,2025-07-09 03:25:32,14.6,206.19,Cash,1.01,1,
2800,2800,2025-08-20 16:33:29,2025-08-20 16:40:29,3.98,55.47,Card,1.23,2,
2802,2802,2025-09-22 22:47:34,2025-09-22 23:01:34,7.0,80.31,Cash,1.24,1,
2803,2803,2025-06-27 15:30:25,2025-06-27 15:55:25,12.59,130.85,Cash,1.36,3,
2804,2804,2025-08-12 00:00:41,2025-08-12 00:08:41,4.46,65.74,Cash,1.15,3,
2805,2805,2025-04-10 09:52:11,2025-04-10 10:25:11,16.79,204.01,Wallet,1.46,0,
2806,2806,2025-08-05 13:07:54,2025-08-05 13:13:54,3.07,38.65,Card,1.04,2,
2807,2807,2025-07-02 03:45:02,2025-07-02 04:11:02,13.36,135.64,Wallet,1.19,1,
2809,2809,2025-08-14 01:59:56,2025-08-14 02:46:56,23.68,287.57,Wallet,1.13,1,
2810,2810,2025-06-13 20:25:01,2025-06-13 21:05:01,20.25,260.3,Wallet,1.04,2,
2811,2811,2025-04-15 04:22:08,2025-04-15 04:49:08,13.69,175.38,Wallet,1.39,1,
2813,2813,2025-07-17 02:33:02,2025-07-17 03:11:02,19.41,243.67,Cash,1.28,1,
2815,2815,2025-06-02 22:01:42,2025-06-02 22:35:42,17.08,234.54,Wallet,1.45,3,
2816,2816,2025-07-01 11:00:59,2025-07-01 11:31:59,15.89,230.6,Card,1.43,0,
2818,2818,2025-09-17 16:45:29,2025-09-17 17:05:29,10.12,149.17,Card,1.32,2,
2823,2823,2025-09-03 07:06:13,2025-09-03 07:49:13,21.96,318.48,Cash,1.38,0,
2825,2825,2025-08-29 05:07:26,2025-08-29 05:31:26,12.49,125.41,Cash,1.38,3,
2827,2827,2025-08-19 01:10:29,2025-08-19 01:55:29,22.95,241.92,Card,1.35,0,
2828,2828,2025-04-16 13:09:19,2025-04-16 13:22:19,6.63,91.81,Wallet,1.41,3,
2829,2829,2025-06-23 10:20:05,2025-06-23 10:26:05,3.26,39.63,Cash,1.38,3,
2830,2830,2025-07-28 18:45:39,2025-07-28 19:03:39,9.31,133.62,Card,1.29,3,
2832,2832,2025-09-30 03:33:14,2025-09-30 03:54:14,10.79,116.04,Cash,1.13,2,
2833,2833,2025-09-05 08:45:16,2025-09-05 09:02:16,8.67,127.27,Cash,1.31,0,
2835,2835,2025-09-14 21:33:23,2025-09-14 22:03:23,15.33,163.85,Wallet,1.3,1,
2836,2836,2025-05-18 18:33:59,2025-05-18 18:55:59,11.45,130.1,Cash,1.06,0,
2839,2839,2025-08-19 01:04:49,2025-08-19 01:21:49,8.5,88.38,Cash,1.49,0,
2842,2842,2025-04-19 13:24:31,2025-04-19 13:51:31,13.74,173.89,Card,1.2,3,
2844,2844,2025-07-13 09:01:09,2025-07-13 09:06:09,2.52,28.92,Wallet,1.24,2,
2845,2845,2025-09-21 14:56:01,2025-09-21 15:05:01,4.67,48.78,Cash,1.16,2,
2846,2846,2025-08-18 02:09:42,2025-08-18 02:36:42,13.71,149.64,Card,1.21,3,
2847,2847,2025-08-23 02:50:02,2025-08-23 03:06:02,8.36,89.61,Cash,1.31,3,
2848,2848,2025-08-03 09:40:41,2025-08-03 10:15:41,17.85,253.52,Wallet,1.16,2,
2850,2850,2025-05-31 01:16:32,2025-05-31 01:53:32,18.67,226.03,Cash,1.23,1,
2854,2854,2025-08-15 17:37:23,2025-08-15 17:47:23,5.22,54.51,Card,1.16,3,
2855,2855,2025-06-17 21:42:33,2025-06-17 22:02:33,10.27,119.93,Card,1.3,3,
2856,2856,2025-06-21 16:56:42,2025-06-21 17:28:42,16.17,171.29,Cash,1.49,0,
2857,2857,2025-07-30 10:46:36,2025-07-30 11:12:36,13.25,198.18,Card,1.27,2,
2858,2858,2025-08-28 10:38:12,2025-08-28 11:11:12,16.65,175.13,Wallet,1.41,3,
2860,2860,2025-09-20 13:40:32,2025-09-20 14:14:32,17.38,228.54,Cash,1.46,2,
2862,2862,2025-09-27 16:41:58,2025-09-27 17:24:58,21.9,240.11,Wallet,1.19,0,
2866,2866,2025-09-29 00:29:20,2025-09-29 01:06:20,18.96,244.16,Card,1.18,2,
2868,2868,2025-07-18 22:22:41,2025-07-18 22:38:41,8.32,90.56,Cash,1.17,0,
2870,2870,2025-08-04 16:22:48,2025-08-04 16:30:48,4.06,59.44,Wallet,1.13,2,
2871,2871,2025-06-23 14:11:40,2025-06-23 14:49:40,19.02,257.73,Wallet,1.09,1,
2872,2872,2025-07-21 04:13:50,2025-07-21 04:24:50,5.51,59.84,Cash,1.28,0,
2873,2873,2025-09-26 00:25:12,2025-09-26 00:52:12,13.82,160.75,Wallet,1.43,2,
2875,2875,2025-09-14 09:59:49,2025-09-14 10:47:49,24.06,346.62,Cash,1.22,2,
2877,2877,2025-09-11 19:54:38,2025-09-11 20:14:38,10.29,153.72,Cash,1.22,1,
2878,2878,2025-09-09 15:55:09,2025-09-09 16:09:09,7.48,106.22,Wallet,1.2,0,
2880,2880,2025-06-03 14:33:17,2025-06-03 14:37:17,2.02,23.94,Cash,1.46,2,
2881,2881,2025-07-01 00:49:01,2025-07-01 01:24:01,17.82,183.82,Wallet,1.38,1,
2882,2882,2025-05-15 08:22:16,2025-05-15 08:47:16,12.79,178.65,Card,1.18,2,
2883,2883,2025-08-10 16:22:07,2025-08-10 17:10:07,24.24,266.41,Wallet,1.4,3,
2885,2885,2025-05-21 12:25:32,2025-05-21 13:12:32,23.6,287.39,Card,1.08,3,
2888,2888,2025-08-11 08:01:17,2025-08-11 08:32:17,15.68,208.01,Cash,1.41,1,
2889,2889,2025-07-23 13:49:40,2025-07-23 14:35:40,23.1,246.97,Wallet,1.48,0,
2891,2891,2025-04-30 12:31:14,2025-04-30 12:42:14,5.74,81.81,Cash,1.07,2,
2894,2894,2025-05-04 00:57:19,2025-05-04 01:11:19,7.05,74.44,Cash,1.11,0,
2896,2896,2025-04-23 02:15:48,2025-04-23 02:22:48,3.56,41.19,Cash,1.07,3,
2897,2897,2025-05-28 09:27:56,2025-05-28 10:01:56,17.13,254.89,Wallet,1.09,3,
2898,2898,2025-08-22 05:26:55,2025-08-22 05:29:55,1.77,20.89,Card,1.03,1,
2900,2900,2025-09-14 07:28:22,2025-09-14 07:56:22,14.17,149.29,Card,1.05,1,
2901,2901,2025-08-13 13:37:09,2025-08-13 13:40:09,1.58,16.15,Card,1.12,0,
2902,2902,2025-05-07 01:53:25,2025-05-07 01:58:25,2.85,38.02,Card,1.31,1,
2903,2903,2025-09-04 11:54:36,2025-09-04 12:14:36,10.18,116.81,Card,1.1,0,
2905,2905,2025-07-17 10:54:36,2025-07-17 11:01:36,3.99,48.61,Cash,1.46,2,
2906,2906,2025-04-22 19:44:01,2025-04-22 20:15:01,15.55,166.21,Cash,1.25,0,
2907,2907,2025-04-30 09:41:51,2025-04-30 10:10:51,14.72,181.79,Cash,1.11,2,
2908,2908,2025-04-18 01:15:45,2025-04-18 01:40:45,12.92,130.52,Cash,1.04,3,
2909,2909,2025-07-04 03:37:42,2025-07-04 04:19:42,21.23,270.41,Wallet,1.1,2,
2911,2911,2025-08-17 10:55:04,2025-08-17 11:35:04,20.15,211.88,Wallet,1.49,2,
2912,2912,2025-04-30 15:12:04,2025-04-30 15:36:04,12.1,174.61,Cash,1.17,1,
2913,2913,2025-08-27 17:33:48,2025-08-27 17:37:48,2.24,28.64,Wallet,1.29,0,
2914,2914,2025-08-23 07:12:43,2025-08-23 08:00:43,24.0,339.32,Wallet,1.25,1,
2915,2915,2025-07-02 01:22:47,2025-07-02 01:52:47,15.11,190.83,Wallet,1.49,0,
2917,2917,2025-05-16 21:34:24,2025-05-16 22:13:24,19.67,243.88,Card,1.07,3,
2918,2918,2025-06-06 00:18:55,2025-06-06 00:39:55,10.59,125.35,Cash,1.06,2,
2919,2919,2025-06-21 08:41:18,2025-06-21 09:07:18,13.4,134.74,Cash,1.41,0,
2920,2920,2025-06-04 11:34:11,2025-06-04 11:59:11,12.7,144.13,Card,1.42,2,
2921,2921,2025-07-15 01:29:43,2025-07-15 01:54:43,12.88,132.54,Card,1.34,0,
2922,2922,2025-08-12 10:17:37,2025-08-12 10:51:37,17.26,251.79,Cash,1.45,0,
2923,2923,2025-06-03 03:25:39,2025-06-03 03:49:39,12.3,125.86,Cash,1.14,3,
2927,2927,2025-08-01 22:30:01,2025-08-01 22:41:01,5.61,82.98,Cash,1.13,3,
2931,2931,2025-09-04 16:51:40,2025-09-04 17:40:40,24.85,334.54,Cash,1.28,1,
2932,2932,2025-06-17 10:58:54,2025-06-17 11:47:54,24.66,369.67,Cash,1.22,0,
2933,2933,2025-09-15 13:52:40,2025-09-15 14:01:40,4.89,56.95,Cash,1.17,2,
2934,2934,2025-08-27 07:07:08,2025-08-27 07:30:08,11.94,150.72,Cash,1.13,1,
2935,2935,2025-05-24 18:54:45,2025-05-24 19:00:45,3.24,44.63,Wallet,1.42,3,
2936,2936,2025-04-26 14:18:02,2025-04-26 14:34:02,8.3,90.07,Card,1.25,1,
2937,2937,2025-04-17 03:17:33,2025-04-17 03:52:33,17.66,260.46,Card,1.0,2,
2938,2938,2025-04-28 03:55:48,2025-04-28 04:18:48,11.82,134.77,Card,1.46,1,
2939,2939,2025-05-07 13:46:35,2025-05-07 13:56:35,5.03,52.15,Wallet,1.25,2,
2940,2940,2025-06-24 10:22:46,2025-06-24 10:38:46,8.17,101.73,Cash,1.07,1,
2941,2941,2025-09-28 23:48:47,2025-09-29 00:09:47,10.88,121.69,Card,1.46,0,
2942,2942,2025-08-05 06:43:59,2025-08-05 06:52:59,4.53,60.18,Cash,1.19,3,
2943,2943,2025-06-17 05:57:12,2025-06-17 06:00:12,1.69,17.84,Cash,1.39,3,
2944,2944,2025-04-20 01:37:37,2025-04-20 02:00:37,11.62,168.14,Wallet,1.2,0,
2946,2946,2025-05-15 11:00:07,2025-05-15 11:27:07,13.85,186.08,Wallet,1.13,1,
2948,2948,2025-06-07 13:51:45,2025-06-07 14:16:45,12.61,167.69,Cash,1.16,3,
2949,2949,2025-09-11 14:31:50,2025-09-11 15:09:50,19.13,207.72,Card,1.49,3,
2950,2950,2025-06-06 02:17:21,2025-06-06 02:43:21,13.32,176.76,Card,1.48,1,
2953,2953,2025-04-28 21:18:28,2025-04-28 21:40:28,11.33,114.99,Card,1.08,0,
2954,2954,2025-08-21 09:39:31,2025-08-21 09:48:31,4.61,60.51,Card,1.43,1,
2956,2956,2025-09-04 06:49:34,2025-09-04 07:27:34,19.33,244.25,Wallet,1.48,2,
2957,2957,2025-04-13 19:11:41,2025-04-13 19:46:41,17.72,192.7,Card,1.24,2,
2959,2959,2025-07-28 19:04:46,2025-07-28 19:47:46,21.95,311.14,Card,1.01,3,
2960,2960,2025-08-12 23:12:42,2025-08-12 23:27:42,7.84,92.74,Card,1.46,0,
2961,2961,2025-09-08 03:02:34,2025-09-08 03:16:34,7.09,105.27,Wallet,1.29,3,
2964,2964,2025-07-14 15:57:12,2025-07-14 16:07:12,5.14,59.96,Card,1.49,3,
2965,2965,2025-07-31 14:10:32,2025-07-31 14:24:32,7.06,103.78,Cash,1.29,2,
2967,2967,2025-07-08 12:04:11,2025-07-08 12:08:11,2.39,28.18,Wallet,1.26,1,
2969,2969,2025-05-28 17:10:38,2025-05-28 17:24:38,7.1,79.75,Card,1.16,3,
2970,2970,2025-04-20 06:46:16,2025-04-20 07:13:16,13.87,200.53,Cash,1.45,1,
2972,2972,2025-05-03 09:39:44,2025-05-03 09:45:44,3.17,40.87,Wallet,1.18,1,
2973,2973,2025-09-19 04:18:36,2025-09-19 05:04:36,23.37,292.77,Cash,1.07,0,
2974,2974,2025-05-19 06:30:44,2025-05-19 07:10:44,20.16,292.04,Wallet,1.39,1,
2975,2975,2025-08-02 19:18:22,2025-08-02 19:35:22,8.64,90.91,Card,1.06,1,
2977,2977,2025-05-30 07:24:53,2025-05-30 07:38:53,7.43,80.64,Cash,1.41,2,
2978,2978,2025-09-29 12:30:54,2025-09-29 12:45:54,7.56,93.93,Cash,1.33,1,
2980,2980,2025-09-09 21:10:32,2025-09-09 21:37:32,13.87,147.36,Card,1.15,2,
2981,2981,2025-05-21 23:01:49,2025-05-21 23:47:49,23.36,302.36,Card,1.07,2,
2982,2982,2025-04-15 02:11:29,2025-04-15 02:21:29,5.13,59.42,Wallet,1.47,3,
2985,2985,2025-08-09 13:31:25,2025-08-09 13:54:25,11.85,171.63,Card,1.41,3,
2986,2986,2025-08-13 14:43:24,2025-08-13 15:06:24,11.66,132.0,Cash,1.08,1,
2989,2989,2025-04-12 21:06:37,2025-04-12 21:42:37,18.1,266.37,Cash,1.03,1,
2992,2992,2025-05-05 08:01:37,2025-05-05 08:42:37,20.61,288.17,Cash,1.11,1,
2993,2993,2025-08-30 08:25:32,2025-08-30 09:10:32,22.8,238.67,Wallet,1.26,3,
2996,2996,2025-09-26 23:28:11,2025-09-27 00:09:11,20.99,282.36,Wallet,1.28,0,
2997,2997,2025-06-29 09:15:53,2025-06-29 09:47:53,16.43,170.9,Card,1.34,3,
2998,2998,2025-08-18 17:22:40,2025-08-18 17:26:40,2.37,28.42,Card,1.26,2,
2999,2999,2025-05-18 09:50:19,2025-05-18 10:24:19,17.21,195.62,Card,1.12,0,
3000,3000,2025-08-28 08:21:08,2025-08-28 08:23:08,1.09,11.82,Card,1.1,3,
